# BEAST v1.8.4
# Generated Mon Nov 20 12:52:16 UTC 2023 [seed=1700484736418]
# -working -overwrite -beagle_off temp.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	coalescent
4570000	-46389.921838662645	-195.52947216805526	-46194.39236649459	0.10456615525534203	2.3626097547547396	3.3742464022009324	0.3483380703116848	0.1887179606454998	0.23619743521195388	0.22674653383086193	1.0	-46194.39236649459	-192.29649752774526
4571000	-46408.91545754727	-197.01009633012538	-46211.90536121715	0.10758970562443164	2.4185883181957957	3.738519954137203	0.3483380703116848	0.1887179606454998	0.23619743521195388	0.22674653383086193	1.0	-46211.90536121715	-193.63364019618166
4572000	-46400.37449744383	-195.12478149231308	-46205.24971595152	0.1033568395451443	2.7186945761774512	3.738519954137203	0.3483380703116848	0.1887179606454998	0.23619743521195388	0.22674653383086193	1.0	-46205.24971595152	-191.63135755886745
4573000	-46395.22397753868	-196.9322588516745	-46198.291718687	0.10984680954934486	2.7724702283229483	3.738519954137203	0.3483380703116848	0.1887179606454998	0.23619743521195388	0.22674653383086193	1.0	-46198.291718687	-193.41924804612373
4574000	-46394.39094416075	-196.34653873830197	-46198.04440542244	0.10724338716636216	2.5541606873467795	3.4612984293473112	0.35034861346978596	0.18670741748739864	0.23619743521195388	0.22674653383086193	1.0	-46198.04440542244	-193.00640384454968
4575000	-46401.826118461344	-196.93741079742114	-46204.88870766392	0.10403418839282963	2.7312435912721122	3.4612984293473112	0.35034861346978596	0.18670741748739864	0.23619743521195388	0.22674653383086193	1.0	-46204.88870766392	-193.53024254184015
4576000	-46398.08679189094	-195.40285756529653	-46202.68393432564	0.10711030126097881	2.6085418728258056	3.340629597362536	0.35034861346978596	0.18891268966878266	0.23619743521195388	0.2245412616494779	1.0	-46202.68393432564	-192.08222426444215
4577000	-46406.50543730213	-193.565459076839	-46212.93997822529	0.11166524632863334	2.591647786830502	3.340629597362536	0.35034861346978596	0.18891268966878266	0.23619743521195388	0.2245412616494779	1.0	-46212.93997822529	-190.2513232872435
4578000	-46396.82845549117	-195.4021379807583	-46201.42631751041	0.10557947738595373	2.6191480989185183	3.479324605583042	0.35034861346978596	0.18891268966878266	0.23619743521195388	0.2245412616494779	1.0	-46201.42631751041	-192.030871277913
4579000	-46397.52054942097	-195.90277110222223	-46201.61777831875	0.10698751512706828	2.7988945126902975	3.479324605583042	0.35034861346978596	0.18891268966878266	0.23619743521195388	0.2245412616494779	1.0	-46201.61777831875	-192.46512898886755
4580000	-46406.21108415763	-197.81022487778026	-46208.40085927985	0.10398680667573865	3.3347955949143406	3.479324605583042	0.35034861346978596	0.18891268966878266	0.23619743521195388	0.2245412616494779	1.0	-46208.40085927985	-194.19739590014072
4581000	-46404.17440322827	-195.6665428602614	-46208.50786036801	0.10850845350651508	2.7407268431707026	3.479324605583042	0.35034861346978596	0.18891268966878266	0.23619743521195388	0.2245412616494779	1.0	-46208.50786036801	-192.24990211277884
4582000	-46396.40016338653	-194.44083254929603	-46201.95933083723	0.10420761845606871	2.419414217361952	3.4129514635769134	0.35034861346978596	0.18891268966878266	0.23619743521195388	0.2245412616494779	1.0	-46201.95933083723	-191.17107428560968
4583000	-46401.45470350218	-195.47811116935046	-46205.97659233283	0.10356052043834053	2.332522580064408	3.603080629378609	0.35034861346978596	0.18891268966878266	0.22882242393642566	0.23191627292500613	1.0	-46205.97659233283	-192.1818798897706
4584000	-46403.60307193517	-194.92137113938227	-46208.68170079579	0.10642817847350772	2.5646803932416113	3.603080629378609	0.35034861346978596	0.18891268966878266	0.22882242393642566	0.23191627292500613	1.0	-46208.68170079579	-191.53025632628834
4585000	-46397.744362376274	-195.06404579909614	-46202.68031657718	0.10634549553977968	2.8023055157138903	3.603080629378609	0.35034861346978596	0.18891268966878266	0.22882242393642566	0.23191627292500613	1.0	-46202.68031657718	-191.58432237699276
4586000	-46396.87633321974	-196.1071391861939	-46200.76919403355	0.10614563985800203	2.5123420812758126	3.603080629378609	0.3567032461559275	0.18891268966878266	0.22871668260813782	0.22566738156715238	1.0	-46200.76919403355	-192.7366428227481
4587000	-46396.26822519611	-196.5135445579204	-46199.75468063819	0.10611070354101962	2.3742488189413398	3.603080629378609	0.3567032461559275	0.18891268966878266	0.22871668260813782	0.22566738156715238	1.0	-46199.75468063819	-193.19958251196502
4588000	-46409.02018763099	-196.3861564045194	-46212.634031226466	0.10710795926600186	2.535010025324694	3.603080629378609	0.3567032461559275	0.18891268966878266	0.22871668260813782	0.22566738156715238	1.0	-46212.634031226466	-193.00667786746138
4589000	-46389.08849588509	-195.1156885581437	-46193.97280732694	0.10685427223892881	2.71275274916884	3.603080629378609	0.3517306995026385	0.19388523632207166	0.22871668260813782	0.22566738156715238	1.0	-46193.97280732694	-191.66844371894146
4590000	-46413.18251941309	-196.28989235234542	-46216.89262706074	0.10876612693854616	2.626769866119527	3.5913835979528326	0.3517306995026385	0.19388523632207166	0.22871668260813782	0.22566738156715238	1.0	-46216.89262706074	-192.87869122260423
4591000	-46381.79139024666	-195.96130634407342	-46185.83008390259	0.10238466458628634	3.0256482520261123	3.5913835979528326	0.3517306995026385	0.19388523632207166	0.22871668260813782	0.22566738156715238	1.0	-46185.83008390259	-192.40873475117925
4592000	-46402.53654663989	-196.64066958539163	-46205.89587705449	0.10098172777790446	3.1012342297066966	3.6152394964351022	0.3517306995026385	0.19388523632207166	0.22871668260813782	0.22566738156715238	1.0	-46205.89587705449	-193.05560837964612
4593000	-46393.72800690634	-195.1993691543535	-46198.52863775199	0.10420361201197739	2.6759499890218805	3.6152394964351022	0.3517306995026385	0.19388523632207166	0.22871668260813782	0.22566738156715238	1.0	-46198.52863775199	-191.76180366609296
4594000	-46390.57633324796	-195.978228023446	-46194.59810522452	0.10495346541005163	2.459669832905104	3.6152394964351022	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46194.59810522452	-192.62493986189997
4595000	-46400.958454589454	-194.3307904991414	-46206.627664090316	0.09881516724190746	2.6865502501071186	3.6152394964351022	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46206.627664090316	-190.8892715285799
4596000	-46396.243660077715	-195.52041185007315	-46200.723248227645	0.10424652932851115	2.6419392672963444	3.6152394964351022	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46200.723248227645	-192.09563759675902
4597000	-46405.455074045945	-195.78152102551672	-46209.67355302043	0.10452985930127608	2.4754839812685137	3.6152394964351022	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46209.67355302043	-192.4218240657503
4598000	-46395.14418559584	-196.45101474384654	-46198.69317085199	0.10013677626009626	2.8526807660186835	3.6058303385250934	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46198.69317085199	-192.9525739977644
4599000	-46391.67324690727	-196.02734320408655	-46195.64590370318	0.10446890421091701	2.596102856087256	3.6058303385250934	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46195.64590370318	-192.6231502107893
4600000	-46398.43962111991	-198.2809250810518	-46200.15869603886	0.10855491400529378	2.3829301201338184	3.6058303385250934	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46200.15869603886	-194.96241263343867
4601000	-46392.44367496088	-194.88725276838989	-46197.55642219249	0.09985159749161554	2.5952138819558646	3.6058303385250934	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46197.55642219249	-191.48340226012485
4602000	-46404.66888920172	-195.67376882825747	-46208.99512037346	0.10534715302367248	2.4988540557371457	3.5279855734577508	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46208.99512037346	-192.33337429557415
4603000	-46395.2632227851	-194.79036005601085	-46200.47286272909	0.10349355702214301	2.4690400458347543	3.5279855734577508	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46200.47286272909	-191.4619683427227
4604000	-46397.71818701811	-194.9307890904777	-46202.787397927634	0.10816237045535639	2.6577635741034316	3.5279855734577508	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46202.787397927634	-191.52874179933613
4605000	-46407.64395620656	-196.55448794160276	-46211.08946826495	0.10159578934259188	2.9020621410760303	3.485011910509826	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46211.08946826495	-193.0787566462508
4606000	-46396.68815790985	-195.48884487024705	-46201.1993130396	0.10106065854835619	2.9003746158315975	3.485011910509826	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46201.1993130396	-192.01369523579473
4607000	-46396.14470679861	-197.08150296450563	-46199.0632038341	0.10360493747109505	3.028790106136995	3.485011910509826	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46199.0632038341	-193.5630300017034
4608000	-46399.503325180674	-194.6440364923784	-46204.8592886883	0.10278459449133646	2.356646890964472	3.485011910509826	0.3517306995026385	0.18745589036915203	0.23514602856105746	0.22566738156715238	1.0	-46204.8592886883	-191.37648696463063
4609000	-46397.739666137706	-196.17506982273704	-46201.564596314965	0.10698044430820282	2.584202795372412	3.485011910509826	0.345995847902135	0.19319074196965552	0.23514602856105746	0.22566738156715238	1.0	-46201.564596314965	-192.81534303078521
4610000	-46387.65727795485	-194.7205740102014	-46192.93670394465	0.10460631018625588	2.5414721091969357	3.587183532149629	0.345995847902135	0.19319074196965552	0.23514602856105746	0.22566738156715238	1.0	-46192.93670394465	-191.34376262950178
4611000	-46399.41345898822	-197.4407881451155	-46201.972670843104	0.10616453542978956	2.6910069124819853	3.587183532149629	0.345995847902135	0.19319074196965552	0.23514602856105746	0.22566738156715238	1.0	-46201.972670843104	-194.0068048076277
4612000	-46394.828717090924	-196.77892531531873	-46198.04979177561	0.10709335591097861	2.96990316765635	3.587183532149629	0.345995847902135	0.19319074196965552	0.23514602856105746	0.22566738156715238	1.0	-46198.04979177561	-193.24632806951297
4613000	-46399.90627555298	-195.95261035823705	-46203.95366519474	0.10819467809023378	2.7807846793038267	3.587183532149629	0.3524223897955273	0.18676420007626324	0.23514602856105746	0.22566738156715238	1.0	-46203.95366519474	-192.48580931461427
4614000	-46399.194788842055	-195.92453494099763	-46203.27025390106	0.1101439637213966	2.5226318183060124	3.587183532149629	0.3546860396188038	0.18676420007626324	0.23288237873778098	0.22566738156715238	1.0	-46203.27025390106	-192.55516431510267
4615000	-46398.96602166999	-195.11371369907022	-46203.85230797092	0.10494009153314549	2.6594730569292753	3.587183532149629	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46203.85230797092	-191.6915177977942
4616000	-46404.64183128799	-197.96742806790277	-46206.67440322009	0.10662463685973766	2.967599298684374	3.587183532149629	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46206.67440322009	-194.43560686188837
4617000	-46394.626173652454	-199.65297963938536	-46194.973194013066	0.10297844446154286	3.425786396370921	3.6015483097879333	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46194.973194013066	-195.97286967049718
4618000	-46404.18634728318	-199.03116778939884	-46205.155179493784	0.10572546942081934	2.9528933981158922	3.6015483097879333	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46205.155179493784	-195.49960336805987
4619000	-46387.67209746015	-194.5902834413732	-46193.08181401878	0.10392611114328125	2.411996835971488	3.6015483097879333	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46193.08181401878	-191.2610495555461
4620000	-46387.21487291447	-196.48177874165242	-46190.733094172814	0.10976202059080269	2.4384963757425666	3.6015483097879333	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46190.733094172814	-193.14161821300132
4621000	-46389.090596651375	-196.09599458909562	-46192.99460206228	0.11303791898116791	2.377966116195838	3.529316050387636	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46192.99460206228	-192.80474674441325
4622000	-46389.76085637683	-196.42288726481533	-46193.33796911201	0.10726817459747486	2.6688685731804216	3.529316050387636	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46193.33796911201	-193.01623034219435
4623000	-46399.265031752126	-195.5775998473158	-46203.68743190481	0.10662568015159554	2.5415382292295616	3.529316050387636	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46203.68743190481	-192.21982805214776
4624000	-46408.48446687603	-196.58927477454634	-46211.89519210148	0.10863972571369018	2.5804968546402485	3.529316050387636	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46211.89519210148	-193.21629051945425
4625000	-46397.93912436944	-196.7442558646883	-46201.194868504754	0.10592020682855677	2.8857589271442055	3.529316050387636	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46201.194868504754	-193.25946564427204
4626000	-46401.25098531447	-194.08017780676354	-46207.17080750771	0.10588729184661488	2.7584326244882944	3.4509204742047124	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46207.17080750771	-190.6665682453925
4627000	-46402.122515594434	-195.77945501477552	-46206.34306057966	0.10515936920999228	2.4376933758986845	3.3855137016626378	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46206.34306057966	-192.51139654855822
4628000	-46391.393070725324	-196.79910805143612	-46194.59396267389	0.10543540977669842	2.4550399620018712	3.672273709878362	0.34931052248888317	0.18676420007626324	0.23288237873778098	0.23104289869707303	1.0	-46194.59396267389	-193.42911599395495
4629000	-46396.98838798412	-197.446253552282	-46199.54213443184	0.10347668128183263	3.113309744776513	3.672273709878362	0.3466787937215988	0.18939592884354756	0.23288237873778098	0.23104289869707303	1.0	-46199.54213443184	-193.8387181467963
4630000	-46395.77831204253	-195.02960051385827	-46200.74871152867	0.10102017816399625	2.249939141137755	3.672273709878362	0.3466787937215988	0.18939592884354756	0.23288237873778098	0.23104289869707303	1.0	-46200.74871152867	-191.74684832782498
4631000	-46403.74799151174	-195.0357738907522	-46208.71221762098	0.09814725348216456	2.3900258607122744	3.672273709878362	0.3487292807236728	0.18939592884354756	0.23288237873778098	0.228992411694999	1.0	-46208.71221762098	-191.69262068591962
4632000	-46396.461577570466	-195.86888045789794	-46200.59269711257	0.10763884672483605	2.650430222999197	3.672273709878362	0.3487292807236728	0.18939592884354756	0.23288237873778098	0.228992411694999	1.0	-46200.59269711257	-192.4223094642093
4633000	-46388.51100733375	-196.89893451790914	-46191.61207281584	0.10405037047318696	2.7876493727962086	3.672273709878362	0.3487292807236728	0.18939592884354756	0.23288237873778098	0.228992411694999	1.0	-46191.61207281584	-193.40188677733926
4634000	-46385.99429282875	-194.57519001392717	-46191.41910281482	0.10533805972536966	2.436545570050947	3.672273709878362	0.3487292807236728	0.18939592884354756	0.23288237873778098	0.228992411694999	1.0	-46191.41910281482	-191.21275970915607
4635000	-46400.6761526971	-195.78960179621077	-46204.88655090089	0.09810062648013615	2.4832302820956635	3.672273709878362	0.3514655712489429	0.18689646408215557	0.23264555297390285	0.228992411694999	1.0	-46204.88655090089	-192.40819253192512
4636000	-46388.323921854346	-194.92765813570776	-46193.39626371864	0.10163785895268516	2.7920461600689452	3.6403440873278057	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46193.39626371864	-191.43942402956367
4637000	-46397.75617385262	-195.50022906648366	-46202.255944786135	0.10391461835771872	2.476123195589739	3.6403440873278057	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46202.255944786135	-192.13207556860198
4638000	-46405.48540138108	-195.6254486652202	-46209.85995271586	0.10571344231051587	2.447641770736363	3.465649428735429	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46209.85995271586	-192.32646138436195
4639000	-46404.629354671684	-197.58936093098166	-46207.039993740706	0.10841306187482111	3.0212369155762695	3.465649428735429	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46207.039993740706	-194.07983234635378
4640000	-46397.579976569505	-195.84022867712616	-46201.73974789238	0.10301403511033813	2.851552015250408	3.465649428735429	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46201.73974789238	-192.38850300191396
4641000	-46409.26080705837	-195.68853165670052	-46213.57227540167	0.1055745538296499	2.616354858190695	3.465649428735429	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46213.57227540167	-192.32288732074986
4642000	-46418.65580830285	-195.7832188247244	-46222.872589478124	0.11182299939148264	2.386607514640562	3.465649428735429	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46222.872589478124	-192.5094836546958
4643000	-46393.434320578315	-196.69350334602714	-46196.74081723229	0.10306232468177745	2.9850496198517997	3.465649428735429	0.3519048938428516	0.18689646408215557	0.23264555297390285	0.2285530891010903	1.0	-46196.74081723229	-193.19602471385502
4644000	-46391.6267378116	-194.81427614994405	-46196.812461661655	0.10785003432553286	2.821446697653004	3.465649428735429	0.3531086668801342	0.185692691044873	0.23264555297390285	0.2285530891010903	1.0	-46196.812461661655	-191.3731641207885
4645000	-46405.5401627419	-197.87753953339188	-46207.662623208504	0.10619614326864954	2.9206672329029475	3.5826980267898563	0.3531086668801342	0.185692691044873	0.23264555297390285	0.2285530891010903	1.0	-46207.662623208504	-194.36313235694323
4646000	-46412.11023073512	-195.16243319699814	-46216.947797538116	0.11073262735788196	2.4744034632282146	3.5826980267898563	0.3531086668801342	0.185692691044873	0.23264555297390285	0.2285530891010903	1.0	-46216.947797538116	-191.81383877313417
4647000	-46408.59041768154	-195.97217839550336	-46212.618239286036	0.10712254800497752	2.715670942058384	3.5826980267898563	0.3531086668801342	0.185692691044873	0.23264555297390285	0.2285530891010903	1.0	-46212.618239286036	-192.53054426664806
4648000	-46393.876711148965	-197.02635300356616	-46196.8503581454	0.10597982150875611	2.3526697322222145	3.5826980267898563	0.3530802810652303	0.185692691044873	0.23267393878880674	0.2285530891010903	1.0	-46196.8503581454	-193.7282071821161
4649000	-46394.4108520752	-194.4196235900388	-46199.99122848516	0.1048551874344617	2.4653600743769593	3.5826980267898563	0.3530802810652303	0.185692691044873	0.23267393878880674	0.2285530891010903	1.0	-46199.99122848516	-191.0746906365613
4650000	-46392.536136343355	-196.10281275779099	-46196.43332358557	0.1018154279772762	2.534741168614594	3.5826980267898563	0.3530802810652303	0.185692691044873	0.23267393878880674	0.2285530891010903	1.0	-46196.43332358557	-192.73012614721853
4651000	-46407.11725296166	-194.98092162472102	-46212.13633133694	0.10355602014571678	2.5965473780345443	3.5826980267898563	0.3530802810652303	0.185692691044873	0.23267393878880674	0.2285530891010903	1.0	-46212.13633133694	-191.58414391184834
4652000	-46401.903105512756	-198.4215218612202	-46203.48158365153	0.10659932260291662	2.5314663425315973	3.6489290518867215	0.3530802810652303	0.185692691044873	0.23267393878880674	0.2285530891010903	1.0	-46203.48158365153	-195.02846615788783
4653000	-46401.74750719483	-196.06079167204862	-46205.68671552278	0.11197491958652499	2.5601549819419107	3.4862873181401053	0.3491471700832141	0.19605110142118592	0.22624863939450995	0.2285530891010903	1.0	-46205.68671552278	-192.70999001593282
4654000	-46413.648282754526	-196.0706894360062	-46217.57759331852	0.10662564898292538	2.659520558440165	3.4862873181401053	0.3491471700832141	0.17993682038571213	0.24236292042998375	0.2285530891010903	1.0	-46217.57759331852	-192.68180971101015
4655000	-46408.60721888618	-194.8512506716339	-46213.755968214544	0.11316953525629797	2.8247827681916475	3.4862873181401053	0.3491471700832141	0.17993682038571213	0.24236292042998375	0.2285530891010903	1.0	-46213.755968214544	-191.40208534657177
4656000	-46397.646068715534	-195.2315814979549	-46202.41448721758	0.10325425833216118	2.6616460792437318	3.4862873181401053	0.3491471700832141	0.17993682038571213	0.24236292042998375	0.2285530891010903	1.0	-46202.41448721758	-191.84190288013653
4657000	-46399.561292253406	-197.94760722262728	-46201.61368503078	0.10827677889887709	2.231888209490544	3.4862873181401053	0.34934089356475234	0.17993682038571213	0.24216919694844552	0.2285530891010903	1.0	-46201.61368503078	-194.7340254050805
4658000	-46398.57669688494	-198.10987698539418	-46200.46681989955	0.10595834170550203	2.3021344364011425	3.620789160857456	0.34934089356475234	0.17977939720273994	0.24216919694844552	0.22871051228406247	1.0	-46200.46681989955	-194.8209646527967
4659000	-46407.69750454843	-199.400024306266	-46208.29748024216	0.10865457447199653	2.048235074496175	3.620789160857456	0.34934089356475234	0.17977939720273994	0.24216919694844552	0.22871051228406247	1.0	-46208.29748024216	-196.22797019903066
4660000	-46401.94117901299	-195.76921975304685	-46206.17195925994	0.10258871792948582	2.962802041282062	3.620789160857456	0.34934089356475234	0.17977939720273994	0.24216919694844552	0.22871051228406247	1.0	-46206.17195925994	-192.22800867274327
4661000	-46396.114740181976	-194.72824071048666	-46201.38649947149	0.10090122605481461	2.51897253341622	3.6033047348477094	0.34934089356475234	0.17977939720273994	0.24216919694844552	0.22871051228406247	1.0	-46201.38649947149	-191.35503525727475
4662000	-46398.667693816205	-194.2260972899582	-46204.441596526245	0.1078004235779815	2.3932837456090077	3.6033047348477094	0.34934089356475234	0.17977939720273994	0.24216919694844552	0.22871051228406247	1.0	-46204.441596526245	-190.9040765552199
4663000	-46391.16608848993	-195.84178832959165	-46195.32430016034	0.1004367936063397	2.6809046677901773	3.610006905283764	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46195.32430016034	-192.40408508039334
4664000	-46393.76613236687	-196.7986927688904	-46196.96743959798	0.1086514491718978	2.6455107591822826	3.610006905283764	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46196.96743959798	-193.37427966953294
4665000	-46397.745524911086	-196.22900396958457	-46201.5165209415	0.10461739131788698	2.374650446402129	3.610006905283764	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46201.5165209415	-192.91260477436364
4666000	-46386.343605667724	-196.06235373599512	-46190.28125193173	0.10371027187764607	2.5928511868219397	3.610006905283764	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46190.28125193173	-192.65804667240698
4667000	-46402.87278891931	-197.8656161725001	-46205.00717274681	0.09973367731544697	2.8330068014364227	3.621541492401882	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46205.00717274681	-194.36895603304856
4668000	-46394.23566035679	-196.00965543718112	-46198.22600491961	0.0999941500328619	2.751282524539716	3.621541492401882	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46198.22600491961	-192.542266743844
4669000	-46396.59837505017	-195.73367348501145	-46200.86470156516	0.09975947597581922	2.8071688473041925	3.621541492401882	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46200.86470156516	-192.2461755193961
4670000	-46400.11034123823	-195.86839597472274	-46204.24194526351	0.10232142512204072	2.83854313878298	3.621541492401882	0.34934089356475234	0.18681756747121775	0.23513102667996771	0.22871051228406247	1.0	-46204.24194526351	-192.3697835156537
4671000	-46403.97799193188	-198.36988791980582	-46205.60810401208	0.10496032323475653	2.6135203734493664	3.621541492401882	0.34934089356475234	0.18882243244549804	0.23312616170568742	0.22871051228406247	1.0	-46205.60810401208	-194.95386828738316
4672000	-46402.965296978786	-196.69592651663476	-46206.26937046215	0.102063669270883	2.798953853223277	3.621541492401882	0.34934089356475234	0.18882243244549804	0.23312616170568742	0.22871051228406247	1.0	-46206.26937046215	-193.2113592753006
4673000	-46392.569294054265	-195.48168384420973	-46197.08761021005	0.10038128418936532	2.75638340941069	3.621541492401882	0.34934089356475234	0.1909031886096517	0.23312616170568742	0.22662975611990882	1.0	-46197.08761021005	-192.0124428648442
4674000	-46386.234915482	-196.62212978061908	-46189.61278570138	0.0992724337024166	2.5679674349722226	3.621541492401882	0.34934089356475234	0.1909031886096517	0.23312616170568742	0.22662975611990882	1.0	-46189.61278570138	-193.22369355814075
4675000	-46389.063810924716	-194.5574642696501	-46194.506346655064	0.1029283097285332	2.290920558665284	3.58940850628774	0.34934089356475234	0.1909031886096517	0.23312616170568742	0.22662975611990882	1.0	-46194.506346655064	-191.2837123870706
4676000	-46405.81134073837	-197.10091652521393	-46208.71042421316	0.1046593857135488	2.57099684083495	3.58940850628774	0.34934089356475234	0.1909031886096517	0.23312616170568742	0.22662975611990882	1.0	-46208.71042421316	-193.7118246705935
4677000	-46401.600645527906	-195.6811712681897	-46205.91947425972	0.10950770140786448	2.9440109172307416	3.58940850628774	0.34934089356475234	0.1909031886096517	0.23652926519096673	0.22322665263462949	1.0	-46205.91947425972	-192.15660020392505
4678000	-46402.182299095475	-197.40335571269534	-46204.77894338278	0.1046108271420565	2.290344265628382	3.58940850628774	0.34934089356475234	0.1909031886096517	0.23652926519096673	0.22322665263462949	1.0	-46204.77894338278	-194.12985541698632
4679000	-46394.05334385421	-196.456419251776	-46197.59692460243	0.10484187228961098	2.5056482175653514	3.58940850628774	0.34934089356475234	0.1909031886096517	0.23652926519096673	0.22322665263462949	1.0	-46197.59692460243	-193.09307362612066
4680000	-46406.34155358561	-195.9710767250469	-46210.37047686057	0.10305630326208537	2.8102614674194837	3.58940850628774	0.34934089356475234	0.1909031886096517	0.23652926519096673	0.22322665263462949	1.0	-46210.37047686057	-192.4930010420199
4681000	-46391.64851664261	-197.82713905350406	-46193.821377589105	0.10576502397065914	3.0183221840464465	3.4647400969989017	0.34934089356475234	0.1909031886096517	0.23652926519096673	0.22322665263462949	1.0	-46193.821377589105	-194.3188788734767
4682000	-46394.182783928874	-196.1583332407259	-46198.02445068815	0.10014503916705195	2.421679083924493	3.4647400969989017	0.34934089356475234	0.19361438698548822	0.2338180668151302	0.22322665263462949	1.0	-46198.02445068815	-192.87031303359572
4683000	-46396.609624966084	-196.5865142877731	-46200.02311067831	0.10958772341381061	2.416115476212998	3.4647400969989017	0.34934089356475234	0.19361438698548822	0.2338180668151302	0.22322665263462949	1.0	-46200.02311067831	-193.30079414117466
4684000	-46406.79552143854	-196.15822205935737	-46210.63729937918	0.10395123556970806	2.714779501647261	3.4647400969989017	0.3505510871392487	0.19240419341099185	0.2338180668151302	0.22322665263462949	1.0	-46210.63729937918	-192.75595225291016
4685000	-46397.66301700051	-196.16761668580114	-46201.49540031471	0.10340469452804336	2.710950595851932	3.4647400969989017	0.34842449669386105	0.19240419341099185	0.23594465726051783	0.22322665263462949	1.0	-46201.49540031471	-192.76675826781673
4686000	-46408.8692894949	-197.130000953373	-46211.739288541525	0.10393334326411317	2.57226994524672	3.4647400969989017	0.3475040022896309	0.19240419341099185	0.23594465726051783	0.22414714703885966	1.0	-46211.739288541525	-193.7816531258991
4687000	-46397.95722214734	-195.7639226398634	-46202.19329950748	0.10445977280133605	2.4462422000599684	3.452282711521875	0.3475040022896309	0.19240419341099185	0.23594465726051783	0.22414714703885966	1.0	-46202.19329950748	-192.46996766024392
4688000	-46402.77685182322	-198.33283418989475	-46204.44401763332	0.11200264340482861	3.069056875734329	3.3860702693004217	0.3475040022896309	0.19240419341099185	0.23594465726051783	0.22414714703885966	1.0	-46204.44401763332	-194.83427018522156
4689000	-46389.54646792393	-194.71662720476152	-46194.82984071917	0.10500161893830971	2.7160455227443383	3.3860702693004217	0.35265523450310177	0.19240419341099185	0.23265736871694717	0.22228320336895946	1.0	-46194.82984071917	-191.3402565373811
